"lng","lat","name","type","area_km2"
-1.37577899299782,50.9303436137954,"Riverside Park","Public Park Or Garden",0.337719129084847
-1.37511314656686,50.9315535854362,NA,"Playing Field",0.141293715374731
-1.36372011122524,50.9528334808459,"The University Of Southampton Sports Ground","Other Sports Facility",0.284607407726641
-1.36366311145529,50.8919050430914,NA,"Public Park Or Garden",0.292340623710943
-1.3804328225445,53.0542493774129,"Butterley Park","Public Park Or Garden",0.936592313471464
-1.47478133437899,53.020306867991,"The Park","Public Park Or Garden",0.172707943815415
-1.18163180422558,53.0263174244067,"Leen Valley Country Park","Public Park Or Garden",0.324754997181568
-1.20015975079662,53.0303024026886,"Titchfield Park","Playing Field",0.109809684305711
-1.10075426351482,53.0081973846132,"Mellish Rugby Football Club","Playing Field",0.164790389529407
-1.16397736548607,53.0196315671717,"Bestwood Country Park","Public Park Or Garden",1.96918214793152
-1.13665223992642,53.0499162762957,"Burntstump County Park","Public Park Or Garden",0.201669753234915
-1.16970010470069,53.0004619653766,"Southglade Leisure Centre","Other Sports Facility",0.266597179911124
-1.08660886956707,52.98966317908,"Gedling Country Park","Public Park Or Garden",1.15750164872073
-1.13520349013527,52.9843344753663,"Woodthorpe Grange Park","Public Park Or Garden",0.16934803231881
-1.33915909627753,52.9910209313383,"Shipley Country Park","Public Park Or Garden",3.505095508697
-1.19046629235064,52.9725105200045,NA,"Playing Field",0.144502327553973
-1.2189869190027,52.9820047562419,"Broxtowe Country Park","Public Park Or Garden",0.470171622521265
-1.2182405194892,52.9672404183005,"Harvey Hadden Sports Centre","Other Sports Facility",0.165167814331017
-1.21172467516122,52.97152052468,"King George V Playing Fields","Playing Field",0.114066174263813
-1.15910931821144,52.9652358132159,"Forest Recreation Ground","Playing Field",0.268634716356855
-1.31886079823124,52.9693477353538,"Rutland Sports Park","Other Sports Facility",0.196770268254965
-1.48465583007319,52.9613405356083,"Allestree Park","Public Park Or Garden",1.29777768353609
-1.48097727468018,52.987607105333,NA,"Other Sports Facility",0.129980211324856
-1.145475234628,52.9354877574872,NA,"Playing Field",0.20544866575097
-1.12626611235164,52.940805421498,"Trent Pool Playing Field","Other Sports Facility",0.111763428811247
-1.11843034876568,52.941031807125,"Trent Fields","Public Park Or Garden",0.152075633107838
-1.09556003819653,52.9477054237797,"Colwick Country Park","Public Park Or Garden",0.918443223966301
-1.25189628465184,52.9400484546077,"Bramcote Hills Park","Public Park Or Garden",0.268041604873192
-1.20848321770681,52.9468881966805,"Wollaton Park","Public Park Or Garden",2.04413330488114
-1.19447850177981,52.9317996577732,NA,"Other Sports Facility",0.25372985229256
-1.24658686212085,52.9473695171398,NA,"Playing Field",0.10049878579998
-1.47648737841658,52.9374907102826,"Darley Abbey Park","Public Park Or Garden",0.202002579537987
-1.46072699542066,52.9305392322554,"Racecourse Park","Other Sports Facility",0.399241691724499
-1.43049420679801,52.9255509984093,"Chaddesden Park","Public Park Or Garden",0.236046984802722
-1.41227616293998,52.9433194730742,NA,"Playing Field",0.259858207137578
-1.42805557445932,52.9429742153395,"Springwood Leisure Centre","Other Sports Facility",0.110268189472608
-1.22814933488812,52.9119933951789,"Chilwell Olympia Sports Centre","Other Sports Facility",0.180558322498549
-1.16196379924118,52.9065447611889,NA,"Other Sports Facility",0.173642844505941
-1.15009580981785,52.9292339258611,"Gresham Sports Park","Other Sports Facility",0.147972856555926
-1.17752881416517,52.9218451103809,NA,"Other Sports Facility",0.324499142326391
-1.25436016103891,52.9032223450434,"Manor Farm Recreation Ground","Playing Field",0.115438545244501
-1.26954578439228,52.9090704579361,"Toton Fields Open Space","Public Park Or Garden",0.225368263761212
-1.50034925929037,52.8950717941683,"Sunny dale Park","Public Park Or Garden",0.132216171901956
-1.43716545205999,52.9059919298749,NA,"Public Park Or Garden",0.327598483026052
-1.43716551949483,52.905992061146,NA,"Playing Field",0.327608017074764
-1.45691058228743,52.890016310273,NA,"Other Sports Facility",0.14007191074677
-1.46159941174904,52.8933543170129,"Osmaston Park","Public Park Or Garden",0.131721665137703
-1.41475020984283,52.9191950436355,NA,"Other Sports Facility",0.104624150116093
-1.39426017011176,52.8934954779144,"Elvaston Castle Country Park","Public Park Or Garden",0.966863613951441
-1.14817019831473,52.8826624442663,"Rushcliffe","Public Park Or Garden",0.830194449902175
-1.2491346832438,52.8900160964057,"Trent Meadows","Public Park Or Garden",0.130545178100351
-1.30209757673721,52.8483876927823,"Lockington Park","Public Park Or Garden",0.170063816850627
-1.2825264245175,52.8951422638485,NA,"Other Sports Facility",0.487309868759536
-1.47934075232304,52.8782756425765,NA,"Playing Field",0.207854124132114
-1.43801713788957,52.8214614941133,NA,"Other Sports Facility",0.106725583530148
1.05201400384378,52.9187031678462,"Bayfield Park","Public Park Or Garden",0.436354761822123
1.09919010218685,52.8960666329847,"Holt Country Park","Public Park Or Garden",0.39603082029267
1.17875707762878,52.932198025782,"Sheringham Park","Public Park Or Garden",0.352110824429152
1.22157440687644,52.9335793380642,"Beeston Regis Common","Public Park Or Garden",0.225039642163535
0.805928120345622,52.9420868229793,"Holkham Park","Public Park Or Garden",12.0236433400066
1.25960761368383,52.8431178869308,"Thwaite Common","Public Park Or Garden",0.186648624280575
1.26503432074803,52.8713982289308,"Hanworth Common","Public Park Or Garden",0.101386600357455
1.36063030257072,52.8648567760868,"Southrepps Common","Public Park Or Garden",0.109930054691316
0.864624660459025,52.8271912281335,"Fakenham Common","Public Park Or Garden",0.303694310833382
1.23516627111668,52.8106521036981,"Blickling Park","Public Park Or Garden",0.169032037719435
1.23321152691734,52.8157250104537,"Mount Park","Public Park Or Garden",0.26676089126896
0.940900749409805,52.7896248518032,"Sennowe Park","Public Park Or Garden",0.130202017461084
1.34066139882158,52.6820388387171,"Beeston Park","Public Park Or Garden",0.402859195455777
0.957431248439077,52.6828445271757,"Neatherd Moor","Public Park Or Garden",0.148788075741179
1.32093021572231,52.6692343015296,"Redmayne Field","Playing Field",0.113960053011127
1.29815262979463,52.6579842055826,"Catton Park","Public Park Or Garden",0.281822834752443
-1.55073385616927,52.7683000459243,NA,"Playing Field",0.133619393601898
-1.54448226218546,52.7719306365251,"Swadlincote Woodlands Forest Park","Public Park Or Garden",0.324659342402031
-1.50156520608033,52.7371556766428,"Hinks Lodge","Other Sports Facility",1.50110558135604
-1.53253252094501,52.7267849185483,"Donisthorpe Woodland Park","Public Park Or Garden",0.344709570030705
-1.55098317481187,52.7680928120894,"Gresley Common","Public Park Or Garden",0.18072875716206
-1.50493421240509,52.9332954267867,"Markeaton Park","Public Park Or Garden",0.798314553244932
-1.50671201855324,52.9317494330639,NA,"Other Sports Facility",0.246597807179164
-1.62480071520966,52.8003323450857,"Ox Hay Pleasure Ground","Playing Field",0.121167107900432
-1.65363533546079,52.8110822144627,"Shobnall Leisure Complex","Other Sports Facility",0.287437540514411
-1.66409822470641,52.6396337700486,NA,"Playing Field",0.136400055401529
-1.62353808019709,52.6318278924843,"Pooley Country Park","Public Park Or Garden",0.594734049187546
-1.70589444629792,52.6420374055077,"Wigginton Park","Public Park Or Garden",0.201768166538887
-1.73214182463191,52.714370415545,"Whitemoor Lakes","Other Sports Facility",0.906796487042428
-1.79655012393043,52.6801285621578,"Darnford Park","Public Park Or Garden",0.157563277037846
-1.79172463459721,52.8337315307907,"Holly Bush Park","Public Park Or Garden",0.873273502256347
-1.71332131249043,52.7807790126817,"The Park","Public Park Or Garden",0.314967216670055
-1.68055401697866,52.7839408527054,"Branston Water Park","Public Park Or Garden",0.237899799294276
-1.72495719041778,53.0177438146161,NA,"Playing Field",0.111655406327195
-1.76641544741009,53.0268172659335,"Okeover Park","Public Park Or Garden",0.877491326162054
-1.78895188063195,53.0583235506835,"Ilam Park","Public Park Or Garden",1.24243162769538
-1.85337747773183,52.6846168076217,"The Park","Public Park Or Garden",0.246251449474283
-1.83723579056257,52.6839382957075,"Beacon Park","Public Park Or Garden",0.287782602806899
-1.86597496507482,52.7157438763174,"Lysways Park","Public Park Or Garden",0.240012153294228
-1.86283102781797,52.9592215035034,NA,"Other Sports Facility",0.154014158958345
-1.85244888560207,52.9930683480412,"Wootton Park","Public Park Or Garden",0.890851871565152
-1.22519708597412,52.7667681124421,"Sir John Beckwith Centre for Sport","Other Sports Facility",0.122581886820839
-1.24336384507618,52.7709739022792,NA,"Other Sports Facility",0.15179008719774
-1.24260608806631,52.7458900559765,"Jubilee Wood","Public Park Or Garden",0.189599734188221
-1.2413868718957,52.7275829282362,"Beacon Hill Country Park","Public Park Or Garden",1.24287625467142
-1.20903915454266,52.7344857077693,NA,"Other Sports Facility",0.23744815541029
-1.18360216707485,52.7444788344025,NA,"Other Sports Facility",0.126634448707415
-1.34942627621973,52.7265093859761,NA,"Playing Field",0.131818119571678
-1.38397707117462,52.7224975805569,"Snibston","Public Park Or Garden",0.323514664094277
-1.36529885277673,52.7335619790857,"Hermitage Recreation Ground","Playing Field",0.213546281061256
-1.40852118262041,52.6964160664181,"Sence Valley Forest Park","Public Park Or Garden",0.640076207201769
-1.10393454386968,52.6864206442495,"Watermead Country Park","Public Park Or Garden",1.47671700326777
-1.21957588282047,52.6734583941697,"Sheet Hedges Wood","Public Park Or Garden",0.298830619926961
-1.21318702867592,52.6910657230201,"Bradgate Park","Public Park Or Garden",5.04099078448718
-1.22679336868539,52.7218123000275,"Broombriggs Farm Country Park","Public Park Or Garden",0.681466374677014
-1.1720532380069,52.6752490795879,"Castle Hill Country Park","Public Park Or Garden",0.859247004527085
-1.16232474072709,52.6690776541177,NA,"Other Sports Facility",0.174177293822255
-1.1584106122689,52.666528119007,"Beaumont Park","Public Park Or Garden",0.221241345259031
-1.14249753497866,52.7047614792904,"Rothley Park","Public Park Or Garden",0.137262983663608
-1.32206877643364,52.6614526474625,"Bagworth Heath Woods","Public Park Or Garden",1.3327853140506
-1.13398383492412,52.6460200932551,"Abbey Park","Public Park Or Garden",0.359949509314164
-1.17904064554658,52.6364696279299,"Western Park","Public Park Or Garden",0.608089050407037
-1.17474533845978,52.6417690821558,NA,"Other Sports Facility",0.131999333190948
-1.11778684296575,52.6221906738985,"Victoria Park","Public Park Or Garden",0.282144676736264
-1.10588938238662,52.6334288977316,"Spinney Hill Park","Public Park Or Garden",0.136125921175893
-1.17481126347578,52.6237783535812,"Braunstone Park","Public Park Or Garden",0.684213195132103
-1.38970095222646,52.6220531893243,"Bosworth Park","Public Park Or Garden",0.35605254632195
-0.059804689289359,52.960739862039,"The Sir Joseph Banks Country Park","Public Park Or Garden",0.205592427334627
-0.0678677596822444,52.9762352371293,"Princess Royal Sports Arena","Other Sports Facility",0.135755434093154
-0.0457330800768671,52.9793119601353,NA,"Other Sports Facility",0.161457221683767
-0.044459829620421,52.994593294203,"Witham Way","Public Park Or Garden",0.254443037908008
-0.160625236539085,52.6737629085002,NA,"Playing Field",0.100764097330784
-0.108558316914009,52.6180404894605,"Abbey Fields","Public Park Or Garden",0.133196427723548
-0.277676421539707,52.5968516594139,"Bretton Park","Public Park Or Garden",0.276519425822234
-0.275697858546973,52.5952825362422,NA,"Playing Field",0.103636820990481
-0.274268761095061,52.618728405602,NA,"Other Sports Facility",0.107084026281558
-0.378570925972046,52.7653713976633,"The Well Head Fields","Public Park Or Garden",0.102614464891454
-0.410163111866859,52.623031811911,"The Park","Public Park Or Garden",0.566642294912222
-0.371225983537863,52.6726640164354,"Tallington Lakes Leisure Park","Other Sports Facility",1.73099217901406
-0.472053570466645,52.656200669731,"Sports Centre and Memorial Pool","Other Sports Facility",0.105007654191746
-0.458956128384949,52.6452282569553,"Burghley Park","Public Park Or Garden",0.880767801068652
-0.468715959260127,52.6652785012263,"Borderville Sports Centre","Other Sports Facility",0.112374550701719
-0.476946019808778,52.7657450787941,"Grimsthorpe Park","Public Park Or Garden",0.199711043733534
-0.571330337528535,53.0224700505829,"Caythorpe Court","Other Sports Facility",0.199974281526766
-0.614357922133385,52.663764383439,NA,"Public Park Or Garden",0.110086302933483
-0.633879134348497,52.9227376525874,"Queen Elizabeth Park","Public Park Or Garden",0.106623553814419
-0.659778764758377,52.6550340589533,"Rutland Water","Public Park Or Garden",16.959966005741
-0.796636141044253,52.5917263573208,"Allexton Park","Public Park Or Garden",0.197512247611788
-0.872467766382781,52.7009535689552,"Burrough Hill Country Park","Public Park Or Garden",0.336894523970098
-0.870969898593159,52.7512237911647,NA,"Other Sports Facility",0.122965790387686
-0.874426229531311,52.7771985088362,"Melton Country Park","Public Park Or Garden",0.547517516073729
-0.933884287879308,52.6621917510134,"Lowesby Park","Public Park Or Garden",0.284186484399487
-1.0544775678895,52.6357655940999,NA,"Public Park Or Garden",0.142342719158095
-1.04673110877029,53.0435001497469,"Epperstone Park","Public Park Or Garden",0.754179217395883
-1.06673526474225,52.6092888852094,NA,"Playing Field",0.146414694010818
-1.07733817886635,52.6245328158269,"Evington Park","Public Park Or Garden",0.16838821400217
-1.08329729148325,52.6394844135269,"Humberstone Park","Public Park Or Garden",0.121137211195694
-1.07604095038576,52.9478131586444,"Holme Pierrepont National Water Sports Centre And Country Park","Public Park Or Garden",1.40246598518386
0.49728773312118,52.9141727192945,"Heacham Park","Public Park Or Garden",0.183840476581983
0.5216886539423,52.9406371352681,"Hunstanton Park","Public Park Or Garden",1.33890332495653
0.456530157877422,52.8829910970639,"Snettisham Coastal Park","Public Park Or Garden",0.313859202235969
0.627553444632623,52.8976473350607,"The Park","Public Park Or Garden",0.249338963705225
0.00423850571682011,52.9583757513708,"Havenside Country Park","Public Park Or Garden",0.116090323619458
